CUST_ID,segment,persona,assignment_margin,distance_to_centroid,confident,model_version,assignment_agreement
C15436,2,Revolving Borrower,0.1909,3.7123,True,1.0.0,0.45
C15437,1,High-Spend Transactor,0.4339,4.005,True,1.0.0,0.575
C15438,2,Revolving Borrower,0.5404,2.0421,True,1.0.0,0.475
C15439,1,High-Spend Transactor,0.5036,2.138,True,1.0.0,0.575
C15440,1,High-Spend Transactor,0.4555,3.6479,True,1.0.0,0.575
C15441,1,High-Spend Transactor,0.3121,4.2543,True,1.0.0,0.575
C15442,0,Cash-Advance Reliant,0.5873,2.7026,True,1.0.0,0.45
C15443,1,High-Spend Transactor,0.6003,2.0965,True,1.0.0,0.575
C15444,0,Cash-Advance Reliant,0.6086,2.339,True,1.0.0,0.45
C15445,0,Cash-Advance Reliant,0.5672,2.5851,True,1.0.0,0.45
C15446,0,Cash-Advance Reliant,0.8149,1.1183,True,1.0.0,0.45
C15448,2,Revolving Borrower,0.391,4.193,True,1.0.0,0.475
C15449,1,High-Spend Transactor,0.4686,2.7774,True,1.0.0,0.575
C15450,0,Cash-Advance Reliant,0.7575,1.4438,True,1.0.0,0.45
C15451,1,High-Spend Transactor,0.2742,3.1318,True,1.0.0,0.575
C15452,1,High-Spend Transactor,0.5438,2.9868,True,1.0.0,0.575
C15453,1,High-Spend Transactor,0.6083,2.2135,True,1.0.0,0.575
C15454,1,High-Spend Transactor,0.5262,2.942,True,1.0.0,0.575
C15455,1,High-Spend Transactor,0.5233,3.2745,True,1.0.0,0.575
C15456,1,High-Spend Transactor,0.4295,3.4893,True,1.0.0,0.575
C15457,1,High-Spend Transactor,0.4532,3.4715,True,1.0.0,0.575
C15459,2,Revolving Borrower,0.4429,2.5513,True,1.0.0,0.475
C15460,1,High-Spend Transactor,0.5034,3.0022,True,1.0.0,0.575
C15461,1,High-Spend Transactor,0.3812,3.5333,True,1.0.0,0.575
C15462,2,Revolving Borrower,0.6361,2.4249,True,1.0.0,0.475
C15463,0,Cash-Advance Reliant,0.5226,2.953,True,1.0.0,0.45
C15464,0,Cash-Advance Reliant,0.3225,2.9643,True,1.0.0,0.45
C15465,0,Cash-Advance Reliant,0.311,3.5259,True,1.0.0,0.45
C15466,1,High-Spend Transactor,0.1785,4.3095,True,1.0.0,0.575
C15467,1,High-Spend Transactor,0.3606,2.8725,True,1.0.0,0.575
C15469,1,High-Spend Transactor,0.3251,3.7125,True,1.0.0,0.575
C15470,1,High-Spend Transactor,0.5714,2.2027,True,1.0.0,0.575
C15471,0,Cash-Advance Reliant,0.4415,3.4867,True,1.0.0,0.45
C15472,2,Revolving Borrower,0.4502,2.2065,True,1.0.0,0.475
C15473,1,High-Spend Transactor,0.236,6.3864,True,1.0.0,0.575
C15474,1,High-Spend Transactor,0.548,2.8213,True,1.0.0,0.575
C15475,0,Cash-Advance Reliant,0.8005,1.2065,True,1.0.0,0.45
C15476,0,Cash-Advance Reliant,0.7081,1.8142,True,1.0.0,0.45
C15477,1,High-Spend Transactor,0.2963,3.3037,True,1.0.0,0.575
C15478,1,High-Spend Transactor,0.2038,4.0938,True,1.0.0,0.575
C15479,1,High-Spend Transactor,0.3513,3.7552,True,1.0.0,0.575
C15480,0,Cash-Advance Reliant,0.7014,1.9068,True,1.0.0,0.45
C15481,1,High-Spend Transactor,0.5155,3.1042,True,1.0.0,0.575
C15482,0,Cash-Advance Reliant,0.6935,1.8597,True,1.0.0,0.45
C15483,1,High-Spend Transactor,0.2624,3.8007,True,1.0.0,0.575
C15484,1,High-Spend Transactor,0.3804,3.374,True,1.0.0,0.575
C15485,0,Cash-Advance Reliant,0.5051,2.1681,True,1.0.0,0.45
C15486,1,High-Spend Transactor,0.1581,4.1246,True,1.0.0,0.575
C15487,1,High-Spend Transactor,0.3073,3.9663,True,1.0.0,0.575
C15488,1,High-Spend Transactor,0.1751,3.9588,True,1.0.0,0.575
C15489,1,High-Spend Transactor,0.5284,3.1312,True,1.0.0,0.575
C15490,2,Revolving Borrower,0.5285,3.2603,True,1.0.0,0.475
C15491,1,High-Spend Transactor,0.4457,3.6903,True,1.0.0,0.575
C15492,2,Revolving Borrower,0.4278,3.1581,True,1.0.0,0.475
C15493,0,Cash-Advance Reliant,0.5577,2.71,True,1.0.0,0.45
C15494,2,Revolving Borrower,0.6482,1.5505,True,1.0.0,0.475
C15495,1,High-Spend Transactor,0.4595,2.2692,True,1.0.0,0.575
C15496,1,High-Spend Transactor,0.3791,2.9427,True,1.0.0,0.575
C15497,0,Cash-Advance Reliant,0.4218,3.6469,True,1.0.0,0.45
C15498,1,High-Spend Transactor,0.5097,2.982,True,1.0.0,0.575
C15499,1,High-Spend Transactor,0.2473,4.4671,True,1.0.0,0.575
C15500,1,High-Spend Transactor,0.311,2.8253,True,1.0.0,0.575
C15501,0,Cash-Advance Reliant,0.696,1.864,True,1.0.0,0.45
C15502,1,High-Spend Transactor,0.5242,3.029,True,1.0.0,0.575
C15503,2,Revolving Borrower,0.4673,2.8178,True,1.0.0,0.475
C15504,0,Cash-Advance Reliant,0.8392,0.9255,True,1.0.0,0.45
C15505,0,Cash-Advance Reliant,0.418,3.9452,True,1.0.0,0.45
C15506,1,High-Spend Transactor,0.3314,3.2102,True,1.0.0,0.575
C15507,2,Revolving Borrower,0.6283,1.5815,True,1.0.0,0.475
C15508,0,Cash-Advance Reliant,0.3067,2.8951,True,1.0.0,0.45
C15509,1,High-Spend Transactor,0.1569,3.6209,True,1.0.0,0.575
C15510,2,Revolving Borrower,0.3793,5.3964,True,1.0.0,0.475
C15511,1,High-Spend Transactor,0.3029,3.2758,True,1.0.0,0.575
C15512,0,Cash-Advance Reliant,0.7345,1.5406,True,1.0.0,0.45
C15513,2,Revolving Borrower,0.6434,1.7402,True,1.0.0,0.475
C15514,2,Revolving Borrower,0.5971,1.9614,True,1.0.0,0.475
C15515,0,Cash-Advance Reliant,0.5556,2.7942,True,1.0.0,0.45
C15516,1,High-Spend Transactor,0.5862,2.1675,True,1.0.0,0.575
C15517,1,High-Spend Transactor,0.7016,1.7246,True,1.0.0,0.575
C15519,0,Cash-Advance Reliant,0.7311,1.6107,True,1.0.0,0.45
C15520,2,Revolving Borrower,0.3606,3.0578,True,1.0.0,0.475
C15521,2,Revolving Borrower,0.2043,3.7719,True,1.0.0,0.45
C15522,0,Cash-Advance Reliant,0.7062,1.8444,True,1.0.0,0.45
C15523,0,Cash-Advance Reliant,0.6465,2.1278,True,1.0.0,0.45
C15524,0,Cash-Advance Reliant,0.5852,2.7447,True,1.0.0,0.45
C15525,1,High-Spend Transactor,0.3757,3.3775,True,1.0.0,0.6
C15526,1,High-Spend Transactor,0.3763,3.4538,True,1.0.0,0.575
C15527,0,Cash-Advance Reliant,0.639,2.1647,True,1.0.0,0.45
C15528,1,High-Spend Transactor,0.6452,2.133,True,1.0.0,0.575
C15529,1,High-Spend Transactor,0.5268,3.2992,True,1.0.0,0.575
C15530,1,High-Spend Transactor,0.3577,3.4339,True,1.0.0,0.575
C15531,1,High-Spend Transactor,0.383,4.0904,True,1.0.0,0.575
C15532,2,Revolving Borrower,0.4171,2.2405,True,1.0.0,0.475
C15533,0,Cash-Advance Reliant,0.8684,0.7884,True,1.0.0,0.45
C15534,0,Cash-Advance Reliant,0.827,1.0446,True,1.0.0,0.45
C15535,0,Cash-Advance Reliant,0.7674,1.4185,True,1.0.0,0.45
C15536,2,Revolving Borrower,0.2025,3.0811,True,1.0.0,0.45
C15537,0,Cash-Advance Reliant,0.5543,3.0666,True,1.0.0,0.45
C15538,2,Revolving Borrower,0.4622,2.796,True,1.0.0,0.475
C15539,1,High-Spend Transactor,0.2329,4.0422,True,1.0.0,0.575
C15540,0,Cash-Advance Reliant,0.5714,2.5618,True,1.0.0,0.45
C15541,2,Revolving Borrower,0.441,2.6222,True,1.0.0,0.475
C15542,0,Cash-Advance Reliant,0.7926,1.2265,True,1.0.0,0.45
C15543,0,Cash-Advance Reliant,0.3386,4.8761,True,1.0.0,0.45
C15544,0,Cash-Advance Reliant,0.7313,1.617,True,1.0.0,0.45
C15545,1,High-Spend Transactor,0.4989,2.9423,True,1.0.0,0.575
C15546,1,High-Spend Transactor,0.6324,1.8644,True,1.0.0,0.575
C15547,0,Cash-Advance Reliant,0.8566,0.8868,True,1.0.0,0.45
C15548,2,Revolving Borrower,0.6454,2.1971,True,1.0.0,0.475
C15549,1,High-Spend Transactor,0.6229,2.2482,True,1.0.0,0.575
C15550,1,High-Spend Transactor,0.1294,3.9523,False,1.0.0,0.575
C15551,0,Cash-Advance Reliant,0.5999,2.7793,True,1.0.0,0.45
C15552,1,High-Spend Transactor,0.2026,4.1084,True,1.0.0,0.575
C15553,1,High-Spend Transactor,0.1442,4.3347,False,1.0.0,0.575
C15554,1,High-Spend Transactor,0.2275,3.4261,True,1.0.0,0.575
C15555,0,Cash-Advance Reliant,0.8165,1.1136,True,1.0.0,0.45
C15556,0,Cash-Advance Reliant,0.3738,4.6512,True,1.0.0,0.45
C15557,1,High-Spend Transactor,0.2135,3.7298,True,1.0.0,0.575
C15558,1,High-Spend Transactor,0.1498,3.9513,False,1.0.0,0.575
C15559,1,High-Spend Transactor,0.0625,4.0736,False,1.0.0,0.575
C15560,1,High-Spend Transactor,0.284,3.1122,True,1.0.0,0.575
C15561,0,Cash-Advance Reliant,0.6089,2.3744,True,1.0.0,0.45
C15562,2,Revolving Borrower,0.4865,2.9652,True,1.0.0,0.475
C15563,0,Cash-Advance Reliant,0.5239,2.9783,True,1.0.0,0.45
C15564,0,Cash-Advance Reliant,0.7581,1.492,True,1.0.0,0.45
C15565,0,Cash-Advance Reliant,0.3066,6.126,True,1.0.0,0.45
C15566,0,Cash-Advance Reliant,0.607,2.5835,True,1.0.0,0.45
C15567,0,Cash-Advance Reliant,0.5513,2.9863,True,1.0.0,0.45
C15568,0,Cash-Advance Reliant,0.6358,2.4548,True,1.0.0,0.45
C15569,1,High-Spend Transactor,0.5574,2.5959,True,1.0.0,0.575
C15570,0,Cash-Advance Reliant,0.2462,6.8703,True,1.0.0,0.45
C15571,2,Revolving Borrower,0.5333,2.674,True,1.0.0,0.475
C15572,1,High-Spend Transactor,0.5354,2.2994,True,1.0.0,0.575
C15573,1,High-Spend Transactor,0.4675,3.1915,True,1.0.0,0.575
C15574,1,High-Spend Transactor,0.0307,4.993,False,1.0.0,0.55
C15575,0,Cash-Advance Reliant,0.5755,2.5281,True,1.0.0,0.45
C15576,0,Cash-Advance Reliant,0.5935,2.475,True,1.0.0,0.45
C15577,1,High-Spend Transactor,0.3788,3.2833,True,1.0.0,0.575
C15578,1,High-Spend Transactor,0.492,3.0467,True,1.0.0,0.575
C15579,2,Revolving Borrower,0.1642,3.801,True,1.0.0,0.475
C15580,2,Revolving Borrower,0.3969,2.5101,True,1.0.0,0.475
C15581,1,High-Spend Transactor,0.5582,2.9346,True,1.0.0,0.575
C15582,2,Revolving Borrower,0.1462,3.9246,False,1.0.0,0.475
C15583,1,High-Spend Transactor,0.5318,3.0642,True,1.0.0,0.575
C15584,1,High-Spend Transactor,0.5823,2.5677,True,1.0.0,0.575
C15585,1,High-Spend Transactor,0.2226,4.125,True,1.0.0,0.575
C15586,0,Cash-Advance Reliant,0.8404,0.948,True,1.0.0,0.45
C15587,0,Cash-Advance Reliant,0.8621,0.8162,True,1.0.0,0.45
C15588,0,Cash-Advance Reliant,0.212,7.044,True,1.0.0,0.45
C15589,2,Revolving Borrower,0.7095,1.3876,True,1.0.0,0.475
C15590,1,High-Spend Transactor,0.3925,3.589,True,1.0.0,0.575
C15591,1,High-Spend Transactor,0.5043,3.5829,True,1.0.0,0.575
C15592,0,Cash-Advance Reliant,0.7671,1.3965,True,1.0.0,0.45
C15593,0,Cash-Advance Reliant,0.4738,3.2518,True,1.0.0,0.45
C15594,1,High-Spend Transactor,0.419,3.9279,True,1.0.0,0.575
C15595,1,High-Spend Transactor,0.5599,2.8548,True,1.0.0,0.575
C15596,1,High-Spend Transactor,0.5204,3.2947,True,1.0.0,0.575
C15597,1,High-Spend Transactor,0.2913,3.7903,True,1.0.0,0.575
C15598,2,Revolving Borrower,0.5565,2.0679,True,1.0.0,0.475
C15599,2,Revolving Borrower,0.5677,2.8684,True,1.0.0,0.475
C15600,1,High-Spend Transactor,0.353,3.6934,True,1.0.0,0.575
C15601,2,Revolving Borrower,0.029,3.29,False,1.0.0,0.5
C15602,0,Cash-Advance Reliant,0.6898,1.9082,True,1.0.0,0.45
C15603,2,Revolving Borrower,0.4998,2.9088,True,1.0.0,0.475
C15604,0,Cash-Advance Reliant,0.6971,1.8472,True,1.0.0,0.45
C15605,0,Cash-Advance Reliant,0.2919,2.9645,True,1.0.0,0.45
C15606,2,Revolving Borrower,0.3223,3.3734,True,1.0.0,0.475
C15607,1,High-Spend Transactor,0.2412,4.6648,True,1.0.0,0.575
C15608,1,High-Spend Transactor,0.5438,2.5715,True,1.0.0,0.575
C15609,2,Revolving Borrower,0.2072,3.8929,True,1.0.0,0.475
C15610,1,High-Spend Transactor,0.2994,3.4393,True,1.0.0,0.575
C15611,0,Cash-Advance Reliant,0.0006,3.7835,False,1.0.0,0.3
C15612,1,High-Spend Transactor,0.5371,3.073,True,1.0.0,0.575
C15613,2,Revolving Borrower,0.4719,2.9497,True,1.0.0,0.475
C15614,0,Cash-Advance Reliant,0.3763,2.4374,True,1.0.0,0.45
C15615,2,Revolving Borrower,0.3542,3.409,True,1.0.0,0.475
C15616,0,Cash-Advance Reliant,0.2975,6.2701,True,1.0.0,0.45
C15617,1,High-Spend Transactor,0.4287,3.7673,True,1.0.0,0.575
C15618,1,High-Spend Transactor,0.225,4.0821,True,1.0.0,0.575
C15619,0,Cash-Advance Reliant,0.7337,1.6305,True,1.0.0,0.45
C15620,1,High-Spend Transactor,0.3535,3.9834,True,1.0.0,0.575
C15621,2,Revolving Borrower,0.4918,1.9349,True,1.0.0,0.45
C15622,0,Cash-Advance Reliant,0.6928,1.9543,True,1.0.0,0.45
C15623,0,Cash-Advance Reliant,0.1767,4.0001,True,1.0.0,0.45
C15624,1,High-Spend Transactor,0.7282,1.3169,True,1.0.0,0.575
C15625,2,Revolving Borrower,0.2872,4.1528,True,1.0.0,0.475
C15626,1,High-Spend Transactor,0.5473,2.8285,True,1.0.0,0.575
C15627,1,High-Spend Transactor,0.3942,2.6214,True,1.0.0,0.575
C15628,1,High-Spend Transactor,0.1934,4.7955,True,1.0.0,0.575
C15629,2,Revolving Borrower,0.5649,2.2697,True,1.0.0,0.475
C15630,0,Cash-Advance Reliant,0.6529,2.2879,True,1.0.0,0.45
C15631,1,High-Spend Transactor,0.554,1.8026,True,1.0.0,0.575
C15632,1,High-Spend Transactor,0.2283,4.2004,True,1.0.0,0.575
C15633,0,Cash-Advance Reliant,0.7418,1.5818,True,1.0.0,0.45
C15634,0,Cash-Advance Reliant,0.7872,1.2753,True,1.0.0,0.45
C15636,1,High-Spend Transactor,0.3712,3.5607,True,1.0.0,0.6
C15637,0,Cash-Advance Reliant,0.6347,2.3446,True,1.0.0,0.45
C15638,0,Cash-Advance Reliant,0.7063,1.8126,True,1.0.0,0.45
C15639,0,Cash-Advance Reliant,0.0447,4.6198,False,1.0.0,0.45
C15640,0,Cash-Advance Reliant,0.4731,2.4631,True,1.0.0,0.45
C15641,1,High-Spend Transactor,0.4793,3.5357,True,1.0.0,0.575
C15642,2,Revolving Borrower,0.412,4.0062,True,1.0.0,0.475
C15643,0,Cash-Advance Reliant,0.0353,3.6631,False,1.0.0,0.325
C15644,2,Revolving Borrower,0.2505,2.9247,True,1.0.0,0.475
C15645,1,High-Spend Transactor,0.5307,2.5312,True,1.0.0,0.575
C15646,1,High-Spend Transactor,0.4466,2.4929,True,1.0.0,0.575
C15647,0,Cash-Advance Reliant,0.2307,2.9491,True,1.0.0,0.45
C15648,1,High-Spend Transactor,0.3675,4.1206,True,1.0.0,0.575
C15649,1,High-Spend Transactor,0.1158,5.8743,False,1.0.0,0.575
C15650,1,High-Spend Transactor,0.4813,3.8868,True,1.0.0,0.575
C15651,0,Cash-Advance Reliant,0.0297,3.6406,False,1.0.0,0.325
C15652,2,Revolving Borrower,0.3757,3.09,True,1.0.0,0.475
C15653,0,Cash-Advance Reliant,0.6762,1.9492,True,1.0.0,0.45
C15654,1,High-Spend Transactor,0.3696,3.5904,True,1.0.0,0.575
C15655,1,High-Spend Transactor,0.5147,2.7147,True,1.0.0,0.575
C15656,0,Cash-Advance Reliant,0.6323,2.4628,True,1.0.0,0.45
C15657,1,High-Spend Transactor,0.3279,4.0014,True,1.0.0,0.575
C15658,2,Revolving Borrower,0.0474,3.6615,False,1.0.0,0.425
C15659,1,High-Spend Transactor,0.1236,4.3099,False,1.0.0,0.575
C15660,1,High-Spend Transactor,0.3679,2.8111,True,1.0.0,0.575
C15661,0,Cash-Advance Reliant,0.4359,3.7318,True,1.0.0,0.45
C15662,0,Cash-Advance Reliant,0.5031,3.6005,True,1.0.0,0.45
C15663,1,High-Spend Transactor,0.6338,1.9041,True,1.0.0,0.575
C15664,0,Cash-Advance Reliant,0.2569,2.7956,True,1.0.0,0.45
C15666,0,Cash-Advance Reliant,0.405,4.3653,True,1.0.0,0.45
C15667,1,High-Spend Transactor,0.532,2.0818,True,1.0.0,0.575
C15668,2,Revolving Borrower,0.7157,1.438,True,1.0.0,0.475
C15669,2,Revolving Borrower,0.5253,2.6578,True,1.0.0,0.475
C15670,2,Revolving Borrower,0.514,2.714,True,1.0.0,0.475
C15671,1,High-Spend Transactor,0.4291,3.1526,True,1.0.0,0.575
C15672,1,High-Spend Transactor,0.5143,3.3809,True,1.0.0,0.575
C15673,0,Cash-Advance Reliant,0.5562,2.8394,True,1.0.0,0.45
C15674,0,Cash-Advance Reliant,0.7659,1.3352,True,1.0.0,0.45
C15675,0,Cash-Advance Reliant,0.7057,1.7699,True,1.0.0,0.45
C15676,1,High-Spend Transactor,0.4304,2.8288,True,1.0.0,0.575
C15677,0,Cash-Advance Reliant,0.7892,1.2701,True,1.0.0,0.45
C15678,2,Revolving Borrower,0.166,3.6949,True,1.0.0,0.475
C15680,1,High-Spend Transactor,0.4329,3.0008,True,1.0.0,0.575
C15681,2,Revolving Borrower,0.5016,2.7762,True,1.0.0,0.475
C15682,0,Cash-Advance Reliant,0.4929,3.3602,True,1.0.0,0.45
C15683,1,High-Spend Transactor,0.3922,3.497,True,1.0.0,0.575
C15684,0,Cash-Advance Reliant,0.7442,1.495,True,1.0.0,0.45
C15685,1,High-Spend Transactor,0.1579,4.2608,True,1.0.0,0.575
C15686,1,High-Spend Transactor,0.2608,6.3941,True,1.0.0,0.575
C15687,1,High-Spend Transactor,0.2488,3.4233,True,1.0.0,0.575
C15688,0,Cash-Advance Reliant,0.7138,1.7553,True,1.0.0,0.45
C15689,1,High-Spend Transactor,0.537,2.5816,True,1.0.0,0.575
C15690,1,High-Spend Transactor,0.4795,3.0325,True,1.0.0,0.575
C15691,1,High-Spend Transactor,0.5076,3.0008,True,1.0.0,0.575
C15692,1,High-Spend Transactor,0.4396,2.9797,True,1.0.0,0.575
C15693,1,High-Spend Transactor,0.3154,5.337,True,1.0.0,0.575
C15694,0,Cash-Advance Reliant,0.6159,2.5362,True,1.0.0,0.45
C15695,1,High-Spend Transactor,0.4774,2.3502,True,1.0.0,0.575
C15696,1,High-Spend Transactor,0.4547,3.4499,True,1.0.0,0.575
C15697,1,High-Spend Transactor,0.5133,3.2983,True,1.0.0,0.575
C15698,2,Revolving Borrower,0.212,3.9234,True,1.0.0,0.475
C15699,0,Cash-Advance Reliant,0.8385,0.9761,True,1.0.0,0.45
C15700,2,Revolving Borrower,0.0873,5.2096,False,1.0.0,0.475
C15701,2,Revolving Borrower,0.4261,3.835,True,1.0.0,0.475
C15702,0,Cash-Advance Reliant,0.6816,2.055,True,1.0.0,0.45
C15703,1,High-Spend Transactor,0.0679,4.5006,False,1.0.0,0.55
C15704,2,Revolving Borrower,0.4318,3.4343,True,1.0.0,0.475
C15705,1,High-Spend Transactor,0.3983,2.7096,True,1.0.0,0.575
C15706,2,Revolving Borrower,0.2771,2.0808,True,1.0.0,0.475
C15707,1,High-Spend Transactor,0.4755,3.3819,True,1.0.0,0.575
C15708,0,Cash-Advance Reliant,0.597,2.0318,True,1.0.0,0.45
C15709,0,Cash-Advance Reliant,0.6513,2.0965,True,1.0.0,0.45
C15710,1,High-Spend Transactor,0.5276,3.0716,True,1.0.0,0.575
C15711,1,High-Spend Transactor,0.7053,1.6341,True,1.0.0,0.575
C15712,1,High-Spend Transactor,0.4383,3.9422,True,1.0.0,0.575
C15713,0,Cash-Advance Reliant,0.8081,1.1689,True,1.0.0,0.45
C15714,1,High-Spend Transactor,0.5428,2.8333,True,1.0.0,0.575
C15715,1,High-Spend Transactor,0.5792,1.781,True,1.0.0,0.575
C15716,1,High-Spend Transactor,0.2865,3.13,True,1.0.0,0.575
C15717,0,Cash-Advance Reliant,0.6916,1.9148,True,1.0.0,0.45
C15718,0,Cash-Advance Reliant,0.8343,0.9847,True,1.0.0,0.45
C15719,2,Revolving Borrower,0.5254,2.8218,True,1.0.0,0.475
C15720,2,Revolving Borrower,0.6097,1.6988,True,1.0.0,0.475
C15721,1,High-Spend Transactor,0.1597,4.1354,True,1.0.0,0.575
C15722,0,Cash-Advance Reliant,0.6843,2.0131,True,1.0.0,0.45
C15723,1,High-Spend Transactor,0.3384,3.0718,True,1.0.0,0.575
C15724,0,Cash-Advance Reliant,0.7454,1.5551,True,1.0.0,0.45
C15725,0,Cash-Advance Reliant,0.8075,1.138,True,1.0.0,0.45
C15726,1,High-Spend Transactor,0.515,3.1104,True,1.0.0,0.575
C15727,1,High-Spend Transactor,0.4244,4.0818,True,1.0.0,0.575
C15728,2,Revolving Borrower,0.6975,1.5597,True,1.0.0,0.475
C15729,1,High-Spend Transactor,0.4378,3.0397,True,1.0.0,0.575
C15730,1,High-Spend Transactor,0.4207,3.1275,True,1.0.0,0.575
C15731,1,High-Spend Transactor,0.0478,5.2589,False,1.0.0,0.55
C15732,1,High-Spend Transactor,0.4638,2.9404,True,1.0.0,0.575
C15733,1,High-Spend Transactor,0.3585,3.3568,True,1.0.0,0.575
C15734,1,High-Spend Transactor,0.4981,3.2292,True,1.0.0,0.575
C15735,1,High-Spend Transactor,0.2284,4.0068,True,1.0.0,0.575
C15736,2,Revolving Borrower,0.4614,3.4687,True,1.0.0,0.475
C15737,2,Revolving Borrower,0.2518,2.8294,True,1.0.0,0.45
C15738,1,High-Spend Transactor,0.601,2.1986,True,1.0.0,0.575
C15739,1,High-Spend Transactor,0.6489,1.8541,True,1.0.0,0.575
C15740,2,Revolving Borrower,0.4344,2.4605,True,1.0.0,0.475
C15741,0,Cash-Advance Reliant,0.5113,3.0314,True,1.0.0,0.45
C15742,1,High-Spend Transactor,0.2777,3.0638,True,1.0.0,0.575
C15743,0,Cash-Advance Reliant,0.7297,1.6292,True,1.0.0,0.45
C15744,1,High-Spend Transactor,0.3854,3.3644,True,1.0.0,0.575
C15745,1,High-Spend Transactor,0.3026,3.2317,True,1.0.0,0.575
C15746,0,Cash-Advance Reliant,0.7624,1.4907,True,1.0.0,0.45
C15747,0,Cash-Advance Reliant,0.7589,1.4443,True,1.0.0,0.45
C15748,0,Cash-Advance Reliant,0.662,2.0614,True,1.0.0,0.45
C15749,2,Revolving Borrower,0.1286,3.8513,False,1.0.0,0.475
C15750,0,Cash-Advance Reliant,0.5901,2.6791,True,1.0.0,0.45
C15751,1,High-Spend Transactor,0.2423,4.0014,True,1.0.0,0.575
C15752,0,Cash-Advance Reliant,0.0445,3.3104,False,1.0.0,0.4
C15753,1,High-Spend Transactor,0.4036,3.2532,True,1.0.0,0.575
C15754,0,Cash-Advance Reliant,0.2603,3.0204,True,1.0.0,0.45
C15755,1,High-Spend Transactor,0.0504,4.4498,False,1.0.0,0.55
C15756,0,Cash-Advance Reliant,0.7475,1.5162,True,1.0.0,0.45
C15757,0,Cash-Advance Reliant,0.6408,2.2953,True,1.0.0,0.45
C15758,0,Cash-Advance Reliant,0.449,3.6678,True,1.0.0,0.45
C15759,1,High-Spend Transactor,0.433,3.6016,True,1.0.0,0.575
C15760,0,Cash-Advance Reliant,0.2962,5.1596,True,1.0.0,0.45
C15761,0,Cash-Advance Reliant,0.5612,2.8727,True,1.0.0,0.45
C15762,1,High-Spend Transactor,0.3683,3.2273,True,1.0.0,0.575
C15763,0,Cash-Advance Reliant,0.622,2.2246,True,1.0.0,0.45
C15764,1,High-Spend Transactor,0.5047,2.3183,True,1.0.0,0.6
C15765,0,Cash-Advance Reliant,0.6613,2.27,True,1.0.0,0.45
C15766,0,Cash-Advance Reliant,0.5042,3.0916,True,1.0.0,0.45
C15767,1,High-Spend Transactor,0.2354,4.1298,True,1.0.0,0.575
C15768,1,High-Spend Transactor,0.3062,4.1493,True,1.0.0,0.575
C15769,1,High-Spend Transactor,0.3428,4.5705,True,1.0.0,0.575
C15770,1,High-Spend Transactor,0.2221,4.6431,True,1.0.0,0.575
C15771,1,High-Spend Transactor,0.2762,5.8201,True,1.0.0,0.575
C15773,1,High-Spend Transactor,0.3794,3.9012,True,1.0.0,0.575
C15774,0,Cash-Advance Reliant,0.671,2.07,True,1.0.0,0.45
C15775,1,High-Spend Transactor,0.3661,3.5324,True,1.0.0,0.575
C15776,1,High-Spend Transactor,0.3968,2.8317,True,1.0.0,0.575
C15777,1,High-Spend Transactor,0.3215,3.5275,True,1.0.0,0.575
C15778,1,High-Spend Transactor,0.5571,2.9104,True,1.0.0,0.575
C15779,2,Revolving Borrower,0.1719,3.9681,True,1.0.0,0.45
C15780,1,High-Spend Transactor,0.3973,3.7508,True,1.0.0,0.575
C15781,1,High-Spend Transactor,0.541,2.7666,True,1.0.0,0.575
C15782,1,High-Spend Transactor,0.4136,3.8478,True,1.0.0,0.575
C15783,2,Revolving Borrower,0.3104,3.8437,True,1.0.0,0.475
C15784,1,High-Spend Transactor,0.651,1.9285,True,1.0.0,0.575
C15785,0,Cash-Advance Reliant,0.2839,6.2892,True,1.0.0,0.45
C15786,1,High-Spend Transactor,0.3542,3.9136,True,1.0.0,0.575
C15787,1,High-Spend Transactor,0.2345,4.2097,True,1.0.0,0.575
C15789,1,High-Spend Transactor,0.3093,3.5494,True,1.0.0,0.575
C15790,0,Cash-Advance Reliant,0.7725,1.3365,True,1.0.0,0.45
C15791,1,High-Spend Transactor,0.2242,4.4425,True,1.0.0,0.575
C15792,2,Revolving Borrower,0.3675,3.1618,True,1.0.0,0.475
C15793,2,Revolving Borrower,0.1688,3.9803,True,1.0.0,0.45
C15794,0,Cash-Advance Reliant,0.7028,1.7415,True,1.0.0,0.45
C15795,1,High-Spend Transactor,0.4922,2.901,True,1.0.0,0.575
C15796,2,Revolving Borrower,0.6759,1.7445,True,1.0.0,0.475
C15797,0,Cash-Advance Reliant,0.6205,2.5093,True,1.0.0,0.45
C15798,0,Cash-Advance Reliant,0.5816,2.1511,True,1.0.0,0.45
C15799,0,Cash-Advance Reliant,0.5437,3.058,True,1.0.0,0.45
C15800,1,High-Spend Transactor,0.3476,3.5349,True,1.0.0,0.575
C15801,0,Cash-Advance Reliant,0.3092,3.0948,True,1.0.0,0.45
C15802,1,High-Spend Transactor,0.4263,3.1259,True,1.0.0,0.575
C15803,1,High-Spend Transactor,0.4023,3.2255,True,1.0.0,0.575
C15804,0,Cash-Advance Reliant,0.5881,2.4709,True,1.0.0,0.45
C15805,0,Cash-Advance Reliant,0.5919,2.5869,True,1.0.0,0.45
C15806,1,High-Spend Transactor,0.4409,3.6507,True,1.0.0,0.575
C15807,2,Revolving Borrower,0.4853,3.519,True,1.0.0,0.475
C15808,1,High-Spend Transactor,0.4805,3.5582,True,1.0.0,0.575
